,id,location,name,link,location_new,x,y
202,13444,"40.73740005,-73.99389648",Chelsea Lane,/building/chelsea-lane,"['40.73740005', '-73.99389648']",40.73740005,-73.99389648
203,1094,"40.71640015,-74.00340271",108 LEONARD,/building/108-leonard,"['40.71640015', '-74.00340271']",40.71640015,-74.00340271
204,23879,"40.75600052,-73.96399689",The Revere,/building/the-revere,"['40.75600052', '-73.96399689']",40.75600052,-73.96399689
205,17652,"40.75930023,-73.99530029",Manhattan View at MiMA,/building/manhattan-view-at-mima,"['40.75930023', '-73.99530029']",40.75930023,-73.99530029
206,6239522,"40.76480103,-73.9890976",Nine52,/building/nine52-condominium,"['40.76480103', '-73.9890976']",40.76480103,-73.9890976
207,28588,"40.77529907,-73.95089722",1601 First Avenue,/building/1601-1-avenue-new_york,"['40.77529907', '-73.95089722']",40.77529907,-73.95089722
208,23441,"40.7507019,-73.96849823",50 United Nations Plaza,/building/50-united-nations-plaza,"['40.7507019', '-73.96849823']",40.7507019,-73.96849823
209,28573,"40.77600098,-73.95269775",303 East 83rd,/building/303-east-83rd,"['40.77600098', '-73.95269775']",40.77600098,-73.95269775
210,16839,"40.7641983,-73.97979736",CitySpire,/building/cityspire-condominium,"['40.7641983', '-73.97979736']",40.7641983,-73.97979736
211,365,"40.70700073,-74.00550079",180 Water Street,/building/180-water-street-new_york,"['40.70700073', '-74.00550079']",40.70700073,-74.00550079
212,4518,"40.72230148,-73.98799896",196 Orchard Street,/building/196-orchard-street-new_york,"['40.72230148', '-73.98799896']",40.72230148,-73.98799896
213,19653,"40.77619934,-73.98269653",170 Amsterdam,/building/170-amsterdam,"['40.77619934', '-73.98269653']",40.77619934,-73.98269653
214,26809,"40.76689911,-73.95269775",515 EAST 72,/building/515-east-72,"['40.76689911', '-73.95269775']",40.76689911,-73.95269775
215,418,"40.70909882,-74.00640106",130 William Street,/building/130-william-street-new_york,"['40.70909882', '-74.00640106']",40.70909882,-74.00640106
216,24001,"40.7643013,-73.97250366",Sherry Netherland,/building/sherry-netherland,"['40.7643013', '-73.97250366']",40.7643013,-73.97250366
217,34873,"40.79339981,-73.96779633",West 96th ,/building/west-96th,"['40.79339981', '-73.96779633']",40.79339981,-73.96779633
218,661,"40.71360016,-74.0094986",50 Murray Street,/building/50-murray-street-new_york,"['40.71360016', '-74.0094986']",40.71360016,-74.0094986
219,23003,"40.74919891,-73.97370148",The Vanderbilt,/building/the-vanderbilt-235-east-40-street-new_york,"['40.74919891', '-73.97370148']",40.74919891,-73.97370148
220,16481,"40.73680115,-73.97899628",CODA,/building/coda-condominium,"['40.73680115', '-73.97899628']",40.73680115,-73.97899628
221,14578,"40.74729919,-73.9835968",172 Madison Avenue,/building/172-madison-avenue-new_york,"['40.74729919', '-73.9835968']",40.74729919,-73.9835968
222,61,"40.70560074,-74.01589966",Ocean,/building/ocean-1-west-street-new_york,"['40.70560074', '-74.01589966']",40.70560074,-74.01589966
223,23590,"40.75490189,-73.96589661",The Beekman Regent,/building/the-beekman-regent,"['40.75490189', '-73.96589661']",40.75490189,-73.96589661
224,28783,"40.77909851,-73.94809723",389 East 89th Street,/building/389-east-89-street-new_york,"['40.77909851', '-73.94809723']",40.77909851,-73.94809723
225,23283,"40.75759888,-73.96859741",The Hawthorne,/building/the-hawthorne,"['40.75759888', '-73.96859741']",40.75759888,-73.96859741
226,15567,"40.74919891,-73.97750092",325 Lexington Avenue,/building/325-lexington-avenue-new_york,"['40.74919891', '-73.97750092']",40.74919891,-73.97750092
227,18638,"40.77149963,-73.98139954",One Lincoln Plaza,/building/one-lincoln-plaza,"['40.77149963', '-73.98139954']",40.77149963,-73.98139954
228,22698,"40.76079941,-73.97180176",432 Park Avenue,/building/432-park-avenue-new_york,"['40.76079941', '-73.97180176']",40.76079941,-73.97180176
229,24320,"40.76950073,-73.96869659",860 Fifth Avenue,/building/860-5-avenue-new_york,"['40.76950073', '-73.96869659']",40.76950073,-73.96869659
230,18440,"40.76750183,-73.99019623",West 54th,/building/west-54th,"['40.76750183', '-73.99019623']",40.76750183,-73.99019623
231,5988072,"40.74829865,-73.97489929",The Nash,/building/the-nash,"['40.74829865', '-73.97489929']",40.74829865,-73.97489929
232,14358,"40.73949814,-73.98750305",The Gramercy Place Condo,/building/the-gramercy-place-condo,"['40.73949814', '-73.98750305']",40.73949814,-73.98750305
233,25580,"40.76300049,-73.96510315",200 E 62,/building/200-e-62,"['40.76300049', '-73.96510315']",40.76300049,-73.96510315
234,26444,"40.76027679,-73.96095276",Bridge Tower Place,/building/bridge-tower-place,"['40.76027679', '-73.96095276']",40.76027679,-73.96095276
235,23384,"40.74940109,-73.96990204",45 Tudor City Place,/building/45-tudor-city-place-new_york,"['40.74940109', '-73.96990204']",40.74940109,-73.96990204
236,13264,"40.74710083,-73.99030304",Beatrice,/building/beatrice-105-west-29th-street-new_york,"['40.74710083', '-73.99030304']",40.74710083,-73.99030304
237,8615,"40.72779846,-74.00640106",77 Charlton Street,/building/77-charlton-street-new_york,"['40.72779846', '-74.00640106']",40.72779846,-74.00640106
238,18622,"40.7696991,-73.98110199",15 Central Park West,/building/15-central-park-west-new_york,"['40.7696991', '-73.98110199']",40.7696991,-73.98110199
239,6244466,"40.7721121,-73.9916134",Three Waterline Square,/building/three-waterline-square,"['40.7721121', '-73.9916134']",40.7721121,-73.9916134
240,15753,"40.73730087,-73.98390198",200 East 21st Street,/building/200-east-21st-street-new_york,"['40.73730087', '-73.98390198']",40.73730087,-73.98390198
241,22260,"40.75759888,-73.97930145",The Centria,/building/the-centria,"['40.75759888', '-73.97930145']",40.75759888,-73.97930145
242,17069,"40.7635994,-73.98400116",ARO,/building/aro-242-west-53-street-new_york,"['40.7635994', '-73.98400116']",40.7635994,-73.98400116
243,5988447,"40.74369812,-73.98509979",Prism at Park Ave South,/building/prism-at-park-ave-south,"['40.74369812', '-73.98509979']",40.74369812,-73.98509979
244,18578,"40.77019882,-73.99210358",606 West 57th Street,/building/606-west-57-street-new_york,"['40.77019882', '-73.99210358']",40.77019882,-73.99210358
245,23834,"40.75400162,-73.96520233",The Morad Beekman,/building/the-morad-beekman,"['40.75400162', '-73.96520233']",40.75400162,-73.96520233
246,25578,"40.76240158,-73.96559906",The Savoy,/building/the-savoy,"['40.76240158', '-73.96559906']",40.76240158,-73.96559906
247,14958,"40.73889923,-73.98419952",Celeste Gramercy,/building/celeste-gramercy,"['40.73889923', '-73.98419952']",40.73889923,-73.98419952
248,10527,"40.73730087,-74.00939941",Superior Ink Condominiums ,/building/superior-ink-condominiums,"['40.73730087', '-74.00939941']",40.73730087,-74.00939941
249,15887,"40.74020004,-73.979599",Parc East,/building/parc-east,"['40.74020004', '-73.979599']",40.74020004,-73.979599
250,14764,"40.73500061,-73.98629761",Washington Irving House,/building/washington-irving-house,"['40.73500061', '-73.98629761']",40.73500061,-73.98629761
251,1826,"40.72380066,-74.0109024",Truffles Tribeca,/building/truffles-tribeca,"['40.72380066', '-74.0109024']",40.72380066,-74.0109024
252,14369,"40.73989868,-73.98729706",Madison Square Park Tower,/building/madison-square-park-tower,"['40.73989868', '-73.98729706']",40.73989868,-73.98729706
253,14708,"40.75019836,-73.97969818",80 Park Avenue,/building/80-park-avenue-new_york,"['40.75019836', '-73.97969818']",40.75019836,-73.97969818
254,14044,"40.75019836,-73.9835968",The Residences at 400 Fifth Avenue,/building/the-residences-at-400-fifth-avenue,"['40.75019836', '-73.9835968']",40.75019836,-73.9835968
255,141,"40.70600128,-74.01180267",The Setai Wall Street,/building/the-setai-wall-street,"['40.70600128', '-74.01180267']",40.70600128,-74.01180267
256,23064,"40.75329971,-73.97170258",212 East 47th Street,/building/212-east-47-street-new_york,"['40.75329971', '-73.97170258']",40.75329971,-73.97170258
257,154,"40.70550156,-74.00839996",67 Wall Street,/building/67-wall-street-new_york,"['40.70550156', '-74.00839996']",40.70550156,-74.00839996
258,99,"40.70849991,-74.0164032",Liberty Court,/building/liberty-court,"['40.70849991', '-74.0164032']",40.70849991,-74.0164032
259,19943,"40.77700043,-73.98860168",140 Riverside Blvd,/building/140-riverside-blvd,"['40.77700043', '-73.98860168']",40.77700043,-73.98860168
260,92,"40.7098999,-74.01789856",Liberty House,/building/liberty-house,"['40.7098999', '-74.01789856']",40.7098999,-74.01789856
261,6244532,"40.7242012,-74.00579834",565 Broome Soho,/building/565-broome-soho,"['40.7242012', '-74.00579834']",40.7242012,-74.00579834
262,18934,"40.77769852,-73.97669983",Park Royal,/building/park-royal,"['40.77769852', '-73.97669983']",40.77769852,-73.97669983
263,19156,"40.77610016,-73.98280334",Dorchester Towers,/building/dorchester-towers,"['40.77610016', '-73.98280334']",40.77610016,-73.98280334
264,30151,"40.78749847,-73.94809723",The Cereza,/building/the-cereza,"['40.78749847', '-73.94809723']",40.78749847,-73.94809723
265,5988347,"40.7140007,-74.00509644",49 Chambers,/building/49-chambers,"['40.7140007', '-74.00509644']",40.7140007,-74.00509644
266,25666,"40.7635994,-73.96279907",Regency Towers,/building/regency-towers,"['40.7635994', '-73.96279907']",40.7635994,-73.96279907
267,16855,"40.76470184,-73.97930145",Metropolitan Tower Condominium,/building/metropolitan-tower-condominium,"['40.76470184', '-73.97930145']",40.76470184,-73.97930145
268,199,"40.70479965,-74.00730133",101 Wall Street,/building/101-wall-street-new_york,"['40.70479965', '-74.00730133']",40.70479965,-74.00730133
269,35047,"40.79560089,-73.97260284",The Paris New York,/building/the-paris-new-york,"['40.79560089', '-73.97260284']",40.79560089,-73.97260284
270,16974,"40.75970078,-73.98750305",Platinum,/building/platinum-condominium,"['40.75970078', '-73.98750305']",40.75970078,-73.98750305
271,26679,"40.77000046,-73.9536972",The Impala,/building/the-impala,"['40.77000046', '-73.9536972']",40.77000046,-73.9536972
272,225,"40.70650101,-74.00769806",70 Pine Street,/building/70-pine-street-new_york,"['40.70650101', '-74.00769806']",40.70650101,-74.00769806
273,322360,"40.70690155,-74.01719666",The Visionaire,/building/the-visionaire,"['40.70690155', '-74.01719666']",40.70690155,-74.01719666
274,25677,"40.76599884,-73.96209717",220 East 67th Street,/building/220-east-67-street-new_york,"['40.76599884', '-73.96209717']",40.76599884,-73.96209717
275,16637,"40.74520111,-73.97180176",Manhattan Place,/building/manhattan-place,"['40.74520111', '-73.97180176']",40.74520111,-73.97180176
276,6244504,"40.70700073,-74.01699829",70 West Street,/building/70-west-street-new_york,"['40.70700073', '-74.01699829']",40.70700073,-74.01699829
277,14585,"40.74689865,-73.98190308",Four Park Avenue,/building/four-park-avenue,"['40.74689865', '-73.98190308']",40.74689865,-73.98190308
278,19907,"40.78369904,-73.98090363",The Apthorp,/building/the-apthorp,"['40.78369904', '-73.98090363']",40.78369904,-73.98090363
279,19686,"40.77830124,-73.9835968",Parc Coliseum,/building/parc-coliseum,"['40.77830124', '-73.9835968']",40.77830124,-73.9835968
280,6244435,"40.75889969,-73.99610138",555TEN,/building/555ten-555-10th-avenue-manhattan,"['40.75889969', '-73.99610138']",40.75889969,-73.99610138
281,14166,"40.73590088,-73.99250031",The Victoria,/building/the-victoria,"['40.73590088', '-73.99250031']",40.73590088,-73.99250031
282,18471,"40.76070023,-73.99909973",Silver Towers,/building/silver-towers,"['40.76070023', '-73.99909973']",40.76070023,-73.99909973
283,22302,"40.76160049,-73.97840118",53W53,/building/53w53-condominium,"['40.76160049', '-73.97840118']",40.76160049,-73.97840118
284,21502,"40.78900146,-73.97679901",The Boulevard,/building/the-boulevard,"['40.78900146', '-73.97679901']",40.78900146,-73.97679901
285,13099,"40.74399948,-73.99240112",Chelsea Stratus,/building/chelsea-stratus,"['40.74399948', '-73.99240112']",40.74399948,-73.99240112
286,1302265,"40.77460098,-73.98989868",The Ashley,/building/the-ashley,"['40.77460098', '-73.98989868']",40.77460098,-73.98989868
287,102,"40.707901,-74.01719666",The Cove Club,/building/the-cove-club,"['40.707901', '-74.01719666']",40.707901,-74.01719666
288,23284,"40.75730133,-73.96720123",The Mondrian,/building/the-mondrian,"['40.75730133', '-73.96720123']",40.75730133,-73.96720123
289,12849,"40.73820114,-73.99770355",The Sierra,/building/the-sierra,"['40.73820114', '-73.99770355']",40.73820114,-73.99770355
290,23075,"40.75310135,-73.97070313",The Club at Turtle Bay,/building/the-club-at-turtle-bay,"['40.75310135', '-73.97070313']",40.75310135,-73.97070313
291,7685,"40.72829819,-73.99490356",250 Mercer Street,/building/250-mercer-street-new_york,"['40.72829819', '-73.99490356']",40.72829819,-73.99490356
292,3978155,"40.76169968,-73.94950104",Eastwood,/building/eastwood-510_580-main-street-new_york,"['40.76169968', '-73.94950104']",40.76169968,-73.94950104
293,22390,"40.76300049,-73.9776001",The Gallery House,/building/the-gallery-house,"['40.76300049', '-73.9776001']",40.76300049,-73.9776001
294,322668,"40.77590179,-73.98860168",The Avery,/building/the-avery,"['40.77590179', '-73.98860168']",40.77590179,-73.98860168
295,21184,"40.78960037,-73.97319794",The Sagamore,/building/the-sagamore,"['40.78960037', '-73.97319794']",40.78960037,-73.97319794
296,28306,"40.77959824,-73.95279694",Claridge House,/building/claridge-house,"['40.77959824', '-73.95279694']",40.77959824,-73.95279694
297,17503,"40.7635994,-73.98600006",The Link,/building/the-link,"['40.7635994', '-73.98600006']",40.7635994,-73.98600006
298,489,"40.71120071,-74.00689697",The Beekman Residences,/building/the-beekman-residences,"['40.71120071', '-74.00689697']",40.71120071,-74.00689697
299,822,"40.71569824,-74.01229858",101 Warren Street,/building/101-warren-street-new_york,"['40.71569824', '-74.01229858']",40.71569824,-74.01229858
300,17010,"40.76089859,-73.98609924",The Ritz Plaza,/building/the-ritz-plaza,"['40.76089859', '-73.98609924']",40.76089859,-73.98609924
301,18470,"40.76100159,-74.0",One River Place,/building/one-river-place,"['40.76100159', '-74.0']",40.76100159,-74.0
302,23017,"40.75130081,-73.97290039",Summit New York,/building/summit-new-york,"['40.75130081', '-73.97290039']",40.75130081,-73.97290039
303,22438,"40.76499939,-73.97570038",40 Central Park South,/building/40-central-park-south-new_york,"['40.76499939', '-73.97570038']",40.76499939,-73.97570038
304,24743,"40.76279831,-73.96869659",118 East 60th Street,/building/118-east-60-street-new_york,"['40.76279831', '-73.96869659']",40.76279831,-73.96869659
305,392,"40.70729828,-74.00479889",200 Water Street,/building/200-water-street-new_york,"['40.70729828', '-74.00479889']",40.70729828,-74.00479889
306,23376,"40.74869919,-73.97049713",25 Tudor City Place,/building/25-tudor-city-place-new_york,"['40.74869919', '-73.97049713']",40.74869919,-73.97049713
307,12868,"40.73849869,-73.99649811",101W15,/building/101w15-101-west-15th-street-new_york,"['40.73849869', '-73.99649811']",40.73849869,-73.99649811
308,1122,"40.71689987,-74.00469971",88 Leonard Street,/building/88-leonard-street-new_york,"['40.71689987', '-74.00469971']",40.71689987,-74.00469971
309,28511,"40.77429962,-73.95189667",Wellington Tower,/building/wellington-tower,"['40.77429962', '-73.95189667']",40.77429962,-73.95189667
310,352,"40.70729828,-74.00710297",2 Gold Street,/building/2-gold-street-new_york,"['40.70729828', '-74.00710297']",40.70729828,-74.00710297
311,28460,"40.77330017,-73.95420074",Continental Towers,/building/continental-towers-301-east-79-street-new_york,"['40.77330017', '-73.95420074']",40.77330017,-73.95420074
312,27699,"40.78010178,-73.95570374",Park Avenue Court,/building/park-avenue-court,"['40.78010178', '-73.95570374']",40.78010178,-73.95570374
313,23612,"40.75569916,-73.96530151",The Sutton,/building/the-sutton-959-1-avenue-new_york,"['40.75569916', '-73.96530151']",40.75569916,-73.96530151
314,19608,"40.77159882,-73.98940277",Element,/building/element-condominium,"['40.77159882', '-73.98940277']",40.77159882,-73.98940277
315,14651,"40.74959946,-73.98210144",The John Murray House,/building/the-john-murray-house,"['40.74959946', '-73.98210144']",40.74959946,-73.98210144
316,23896,"40.75719833,-73.9611969",2 Sutton Place South,/building/2-sutton-place-south-new_york,"['40.75719833', '-73.9611969']",40.75719833,-73.9611969
317,23358,"40.76129913,-73.96649933",200 East 59th Street,/building/200-east-59th-street-new_york,"['40.76129913', '-73.96649933']",40.76129913,-73.96649933
318,16892,"40.76610184,-73.97799683",Hampshire House,/building/hampshire-house,"['40.76610184', '-73.97799683']",40.76610184,-73.97799683
319,9291,"40.7322998,-74.0082016",The Archive,/building/the-archive,"['40.7322998', '-74.0082016']",40.7322998,-74.0082016
